Product Link,Product Name,Current Price,Actual Price,Discount,Model Number,Model Name,SIM Type,Touchscreen,OTG,Quick Charge,Display Size,Resolution,Resolution Type,GPU,Display Type,Display Colors,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Secondary Clock Speed,Internal Storage,RAM,Total Memory,Expandable Storage,Supported Memory Card,Primary Camera A,Primary Camera,Secondary Camera A,Secondary Camera,Full HD Recording,Video Recording Resolution,Frame Rate,Network Type,Supported Networks,Internet Connectivity,GPRS,Micro USB Port,Micro USB Version,Bluetooth Version,Wi-Fi Version,NFC,Infrared,USB Connectivity,Audio Jack,GPS,Graphic PPI,Sensors,Software Upgrade,FM Radio,Battery Capacity,Battery Type,Dual Battery,Width,Height,Depth,Weight,Domestic Warranty,Ratings,Number of Ratings,Number of Reviews,Number of 5-Star Ratings,Number of 4-Star Ratings,Number of 3-Star Ratings,Number of 2-Star Ratings,Number of 1-Star Ratings,Camera Rating,Battery Rating,Display Rating,Design Rating
https://www.flipkart.com/poco-m6-plus-5g-graphite-black-128-gb/p/itm82a1353906425?pid=MOBH2M2DN8ZFH7XK&lid=LSTMOBH2M2DN8ZFH7XKSXYCSZ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_965&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH2M2DN8ZFH7XK.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"POCO M6 Plus 5G (Graphite Black, 128 GB)  (6 GB RAM)","₹10,999","₹15,999",31% off,MZB0H4UIN,M6 Plus 5G,Dual Sim,Yes,Yes,Yes,17.25 cm (6.79 inch),2460 x 1080 Pixels,Full HD+,ARM Mali-G57 MC2,Full HD+ LCD Display,16 Million,Android 14,Snapdragon,Snapdragon 4 Gen2 AE,Octa Core,2.3 GHz,1.95 GHz,128 GB,6 GB,128 GB,1 TB,MicroSD,Yes,108MP + 2MP,Yes,13MP Front Camera,Yes,"Rear Main Camera Video: 1080p (at 30 fps), 720p (at 30 fps)|Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",NA fps,"5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi, EDGE, GPRS",Yes,Yes,USB Type C,v5.0,Supports 2.4 GHz and 5 GHz Dual Band,No,Yes,Yes,3.5mm,Yes,264 PPI,"Accelerometer, Side Fingerprint Sensor, Electronic Compass, IR Blaster",7 OS Upgrade,Yes,5030 mAh,Lithium Polymer,No,76.28 mm,168.6 mm,8.3 mm,205 g,1 Year,4.2,"25,468 Ratings &","1,578 Reviews","14,712","6,052","2,171",855,"1,678",3.8,4.0,4.0,4.2
https://www.flipkart.com/oneplus-13-midnight-ocean-256-gb/p/itmb4659fd2a037f?pid=MOBH8CHTJ7RGBHAF&lid=LSTMOBH8CHTJ7RGBHAF616PAG&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_966&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH8CHTJ7RGBHAF.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"OnePlus 13 (Midnight Ocean, 256 GB)  (12 GB RAM)","₹65,999","₹72,999",9% off,CPH2649,13,Dual Sim,Yes,Yes,Yes,17.32 cm (6.82 inch),3168*1440,Quad HD+,Adreno™ 830,"120Hz ProXDR Display with LTPO 4.1
Support 100% Display P3, 10-bit Color Depth
Cover Glass: Ceramic Guard",16 Million,Android OxygenOS 15.0 based on Android™ 15,Snapdragon,Snapdragon® 8 Elite,Octa Core,4.32 GHz,4.32 GHz,256 GB,12 GB,128 GB,1 TB,MicroSD,Yes,50MP + 50MP + 50MP,Yes,32MP Front Camera,Yes,"The rear supports 8K at 30 fps, 4K at 60 fps/30fps, 1080p at 60 fps/30fps and 720p at 30 fps
Steady video: 4K at 60 fps/30fps and 1080p at 60fps/30fps
Video zoom shooting support: 4K at 60 fps/30 fps, 1080p at 60fps/30fps, 720p at 30fps
Dolby Vision: 4K at 60 fps/30 fps, 1080p at 60 fps/30 fps
Movie mode:4K at 30 fps
Time lapse: 4K at 30 fps and 1080p at 30 fps
Multi-scene video recording supports 1080p at 30 fps
Slo-mo video: 1080p at 240 fps, 720p at 480 fps/240 fps",32.8 fps,"5G, 4G VOLTE",5G,"5G, 4G, 3G, Wi-Fi, EDGE, GPRS",Yes,Yes,USB Type C,v5.3,"Wi-Fi 7, Wi-Fi 6, Wi-Fi 5, WLAN Display, WLAN tethering, WLAN overlay, 160 MHz Wi-Fi channels over 5 GHz, 2x2 MIMO",Yes,Yes,Yes,3.5mm,Yes,510 ppi,"Proximity sensor
Ambient light sensor
Color temperature sensor
Compass
Acceleration sensor
Gyroscopes
Ultrasonic fingerprint
Hall sensor
Laser focus sensor
Spectral sensors
Infrared remote control",7 OS Upgrade,Yes,6000 mAh,Lithium Polymer,No,76.28 mm,168.6 mm,8.3 mm,205 g,1 Year,,,,"14,712","6,052","2,171",855,"1,678",,,,
https://www.flipkart.com/realme-c63-5g-forest-green-128-gb/p/itm10b8f5cccfadd?pid=MOBH92ADWB4TJUQS&lid=LSTMOBH92ADWB4TJUQSQQC2TL&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_967&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH92ADWB4TJUQS.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"realme C63 5G (Forest Green, 128 GB)  (8 GB RAM)","₹12,499","₹14,999",16% off,RMX3950,C63 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),1604 x 720 Pixels,HD+,ARM G57 MC2,HD+ LCD,16.7 Million,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,8 GB,128 GB,2 TB,MicroSD,Yes,32MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.3,"SISO, Dual Band Wi-Fi, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, WLAN (2.4 GHz | 5.1 GHz | 5.8 GHz), WLAN Display, WLAN Network Share",No,Yes,Yes,3.5mm,Yes,264 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Flicker Sensor, Support Meter Function",7 OS Upgrade,No,5000 mAh,Lithium Ion Polymer,No,76.1 mm,165.6 mm,7.94 mm,192 g,1 Year,4.4,"2,216 Ratings &",93 Reviews,"1,501",392,138,67,118,3.9,4.1,4.2,4.3
https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFM53SCXM6QEBN&lid=LSTMOBFM53SCXM6QEBNQ8UGBY&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_968&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBFM53SCXM6QEBN.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,Kechaoda A26  (Grey),₹899,"₹1,399",35% off,A26,A26,Dual Sim,No,No,No,1.68 cm (0.66 inch),128 x 160$$,QVGA,0,NA,multicolour,Android 14,NA,NA,Octa Core,2.4 GHz,2 GHz,32 MB,32 MB,32 GB,16 GB,TFT,Yes,0MP,No,0MP Front Camera,No,0,0 fps,2G,"GSM, GSM",No,No,No,NA,2.0,no,No,No,Yes,yes,No,0 ppi,NA,7 OS Upgrade,Yes,800 mAh,Li-Ion,Yes,5 mm,8 mm,5 mm,150 g,6 Months,4,"25,345 Ratings &","1,481 Reviews","15,111","3,478","2,208","1,321","3,227",2.7,3.3,3.5,3.7
https://www.flipkart.com/realme-13-5g-speed-green-256-gb/p/itm74cfb14e838e2?pid=MOBH3QWHG2Y2GEZM&lid=LSTMOBH3QWHG2Y2GEZM7YB7ZQ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_969&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH3QWHG2Y2GEZM.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"realme 13+ 5G (Speed Green, 256 GB)  (12 GB RAM)","₹26,999","₹29,999",10% off,RMX5000,13+ 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+,Arm Mali G615 GPU,Full HD+ AMOLED Display,16.7 Million,Android 14,Mediatek,Dimensity 7300 Energy,Octa Core,2.5 GHz,2 GHz,256 GB,12 GB,32 GB,2 TB,MicroSD 3.0,Yes,50MP + 2MP,Yes,16MP Front Camera,Yes,0,"240 fps, 120 fps, 60 fps, 30 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.4,"Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n (WLAN 2.4 GHz| WLAN 5.1 GHz| WLAN 5.8 GHz), WLAN Display, WLAN Network Share, Wi-Fi 5 GHz",No,No,Yes,3.5mm,Yes,394 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Support Meter Function, Flicker Sensor",7 OS Upgrade,No,5000 mAh,Lithium ion Polymer,Yes,74.7 mm,161.7 mm,7.6 mm,185 g,1 Year,4.2,205 Ratings &,20 Reviews,132,34,14,8,17,4.4,4.3,4.5,4.5
https://www.flipkart.com/redmi-note-14-5g-mystique-white-128-gb/p/itm11a447d125328?pid=MOBH78KTCNCEZZ8F&lid=LSTMOBH78KTCNCEZZ8FTEZE7C&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_970&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH78KTCNCEZZ8F.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"REDMI Note 14 5G (Mystique White, 128 GB)  (6 GB RAM)","₹17,690","₹21,999",19% off,24094RAD4I / MZB0I1PIN,Note 14 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),2400*1080$$Pixels,Full HD+,Arm Mali G615 GPU,Full HD+ AMOLED Display,16.7 Million,Android Oxygen 14,Mediatek,Dimensity 7300 Energy,Octa Core,1.2 GHz,2 GHz,128 GB,6 GB,32 GB,2 TB,MicroSD 3.0,Yes,50MP Rear Camera,Yes,16MP Front Camera,Yes,0,"240 fps, 120 fps, 60 fps, 30 fps","2G, 3G, 4G, 5G","4G LTE, GSM, WCDMA, 5G","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.4,"Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n (WLAN 2.4 GHz| WLAN 5.1 GHz| WLAN 5.8 GHz), WLAN Display, WLAN Network Share, Wi-Fi 5 GHz",No,No,Yes,3.5mm,Yes,394 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Support Meter Function, Flicker Sensor",7 OS Upgrade,No,5110 mAh,Lithium ion Polymer,Yes,74.7 mm,161.7 mm,7.6 mm,185 g,1 Year,4.4,529 Ratings &,31 Reviews,343,108,32,17,29,4.1,4.1,4.2,4.2
https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFE4D3GJW4ZBYC&lid=LSTMOBFE4D3GJW4ZBYCYODGG5&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_971&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBFE4D3GJW4ZBYC.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,Kechaoda A27  (Gold),₹885,"₹1,499",40% off,A27,A27,Dual Sim,No,No,No,1.68 cm (0.66 inch),128 x 160$$,NA,NA,LCD,multicolour,Android Oxygen 14,NA,NA,Octa Core,1.2 GHz,2 GHz,32 MB,32 MB,16 GB,16 GB,yes,Yes,0.5MP,No,0MP Front Camera,No,NO,NA fps,2G,GSM,no,No,No,no,1,no,No,No,Yes,yes,No,0 ppi,No,No,Yes,800 mAh,Li-Ion,No,11 mm,15 mm,8 mm,150 g,6 Months,4,"12,874 Ratings &",768 Reviews,"7,699","1,655","1,119",717,"1,684",2.7,3.3,3.6,3.8
https://www.flipkart.com/oppo-a79-5g-glowing-green-128-gb/p/itm5c4f5a203ee1f?pid=MOBGUA2USSXFXXYB&lid=LSTMOBGUA2USSXFXXYBCWZFOB&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_972&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBGUA2USSXFXXYB.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"OPPO A79 5G (Glowing Green, 128 GB)  (8 GB RAM)","₹18,999","₹22,999",17% off,CPH2553,A79 5G,Dual Sim,Yes,No,No,17.07 cm (6.72 inch),1080 x 2400,Full HD+,Mali G52 MC2,LCD,16.7 Million,Android 13,Mediatek,Mediatek Dimensity 6020,Octa Core,2 GHz,2.2 GHz,128 GB,8 GB,16 GB,1 TB,yes,Yes,"Rear Camera: 50MP AI Camera, 2MP Portrait Camera Front Camera: 8MP Selfie Camera",Yes,8MP Front Camera,Yes,NO,NA fps,"2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA",no,No,No,no,1,no,No,No,Yes,3.5mm,No,391 ppi,Fingerprint Sensor,Yes,Yes,5000 mAh,NA,No,76 mm,15 mm,8 mm,193 g,1 Year,4.3,"2,577 Ratings &",148 Reviews,"1,621",535,206,68,147,4.1,4.1,4.2,4.1
https://www.flipkart.com/vivo-v30e-velvet-red-256-gb/p/itm8c27f3c37faad?pid=MOBHY779ZXDEH7HG&lid=LSTMOBHY779ZXDEH7HGXDQ1NL&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_973&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBHY779ZXDEH7HG.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"vivo V30e (Velvet Red, 256 GB)  (8 GB RAM)","₹27,999","₹34,999",20% off,V2339,V30e,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2400 x 1080 Pixels,Full HD+,Mali G52 MC2,Full HD+ AMOLED,16.7 Million,Android 14,Snapdragon,6 Gen 1,Octa Core,2.2 GHz,2.2 GHz,256 GB,8 GB,16 GB,1 TB,yes,Yes,50MP + 8MP,Yes,50MP Front Camera,Yes,"4K, 1080p, 720p",NA fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi",No,No,USB 2.0 (Type C),v5.1,"Supports 2.4 GHz, 5.0 GHz",No,No,Yes,3.5mm,Yes,391 ppi,"Accelerometer, Ambient Light Sensor, Proximity Sensor, E-Compass, In-Display Fingerprint Sensor, Gyroscope",Yes,No,5500 mAh,NA,No,74.75 mm,164.36 mm,7.75 mm,188 g,1 Year,4.4,"5,523 Ratings &",387 Reviews,"3,657","1,171",296,122,277,4.3,4.4,4.5,4.4
https://www.flipkart.com/realme-p1-pro-5g-phoenix-red-256-gb/p/itmc859edf8053dc?pid=MOBGZ8R6MGNCGZV7&lid=LSTMOBGZ8R6MGNCGZV7OIEYV8&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_974&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBGZ8R6MGNCGZV7.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"realme P1 Pro 5G (Phoenix Red, 256 GB)  (8 GB RAM)","₹16,999","₹25,999",34% off,RMX3844,P1 Pro 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ OLED,10 Bit,Android 14,Snapdragon,6 Gen 1,Octa Core,2.2 GHz,1.8 GHz,256 GB,8 GB,16 GB,1 TB,yes,Yes,50MP + 8MP,Yes,16MP Front Camera,Yes,"Front Camera: 1080p (at 30 fps), 720p (at 30 fps)|Rear Camera: 4K (at 30 fps), 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Video Support: EIS+OIS: 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Video Zoom: 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Slow Video: 720p (at 120 fps/at 240 fps), 1080p (at 120 fps), Movie/Timelapse/Dual View Video: 1080p (at 30 fps)","30 fps, 60 fps, 120 fps, 240 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.2,"802.11 a/b/g/n/ac/ax, Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11a/b/g/n, WLAN 2.4 GHz/WLAN 5.1 GHz/WLAN 5.8 GHz",No,No,Yes,Type C,Yes,394 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Support Meter Function",Yes,No,5000 mAh,Lithium-ion,No,74.02 mm,161.47 mm,8.35 mm,186 g,1 Year,4.5,"29,160 Ratings &","1,924 Reviews","19,778","5,996","1,512",567,"1,307",4.2,4.1,4.5,4.3
https://www.flipkart.com/realme-p1-pro-5g-phoenix-red-128-gb/p/itmc859edf8053dc?pid=MOBGZ8R6Y4FFFHQX&lid=LSTMOBGZ8R6Y4FFFHQXICJTSO&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_975&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBGZ8R6Y4FFFHQX.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"realme P1 Pro 5G (Phoenix Red, 128 GB)  (8 GB RAM)","₹15,999","₹24,999",36% off,RMX3844,P1 Pro 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Full HD+,Adreno 710,Full HD+ OLED,10 Bit,Android 14,Snapdragon,6 Gen 1,Octa Core,2.2 GHz,1.8 GHz,128 GB,8 GB,16 GB,1 TB,yes,Yes,50MP + 8MP,Yes,16MP Front Camera,Yes,"Front Camera: 1080p (at 30 fps), 720p (at 30 fps)|Rear Camera: 4K (at 30 fps), 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Video Support: EIS+OIS: 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Video Zoom: 1080p (at 60 fps/at 30 fps), 720p (at 60 fps/at 30 fps), Slow Video: 720p (at 120 fps/at 240 fps), 1080p (at 120 fps), Movie/Timelapse/Dual View Video: 1080p (at 30 fps)","30 fps, 60 fps, 120 fps, 240 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.2,"802.11 a/b/g/n/ac/ax, Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11a/b/g/n, WLAN 2.4 GHz/WLAN 5.1 GHz/WLAN 5.8 GHz",No,No,Yes,Type C,Yes,394 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Support Meter Function",Yes,No,5000 mAh,Lithium-ion,No,74.02 mm,161.47 mm,8.35 mm,186 g,1 Year,4.5,"29,160 Ratings &","1,924 Reviews","19,778","5,996","1,512",567,"1,307",4.2,4.1,4.5,4.3
https://www.flipkart.com/oppo-reno-12-pro-5g-space-brown-512-gb/p/itmed01efe011f83?pid=MOBH2AHZH779MGYF&lid=LSTMOBH2AHZH779MGYFUC61IG&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_976&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH2AHZH779MGYF.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"OPPO Reno 12 Pro 5G (Space Brown, 512 GB)  (12 GB RAM)","₹40,999","₹55,999",26% off,CPH2629,Reno 12 Pro 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 PIxels,Full HD+,Arm Mali-G615,Flexible AMOLED,1.07 Billion,Android 14,Mediatek,Dimensity 7300 Energy,Octa Core,2.5 GHz,1.8 GHz,512 GB,12 GB,16 GB,1 TB,MicroSD,Yes,50MP + 8MP + 50MP,Yes,50MP Front Camera,Yes,"Rear Camera: 4K (at 30fps), 1080p (at 30fps), 720p (at 30fps), 1080p (at 60fps), 1080p (at 120fps), 1080p (at 480fps), 720p (at 240fps), 720p (at 960fps) | Front Camera: 4K (at 30fps), 1080p (at 30fps), 720p (at 30fps), 1080p (at 60fps)","30 fps, 60 fps, 120 fps, 240 fps, 480 fps, 960 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.4,"Wi-Fi 6 (802.11 ax), Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n (WLAN 2.4 GHz | WLAN 5 GHz), WLAN Display, WLAN Tethering, 2 x 2 MIMO",Yes,Yes,Yes,Type C,Yes,394 PPI,"Geomagnetic Sensor, In Display Proximity Sensor, In Display Optical Sensor, Acceleration Sensor, Gravity Sensor, Color Temperature Sensor, Gyroscope, Step Counting, Infrared Remote Control",Yes,No,5000 mAh,Lithium ion Polymer,No,74.8 mm,161.45 mm,7.4 mm,180 g,1 Year,4.4,"4,349 Ratings &",350 Reviews,"2,908",857,235,93,256,4.3,4.3,4.4,4.4
https://www.flipkart.com/samsung-galaxy-s24-fe-5g-blue-128-gb/p/itme960199e26f23?pid=MOBH4ZG3Z5NCBW2H&lid=LSTMOBH4ZG3Z5NCBW2HWYIOG0&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_977&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBH4ZG3Z5NCBW2H.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"SAMSUNG Galaxy S24 FE 5G (Blue, 128 GB)  (8 GB RAM)","₹44,999","₹59,999",25% off,SM-S721B,Galaxy S24 FE 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2340 x 1080 Pixels,Full HD+,AMD Magellan,Dynamic AMOLED 2X,16 Million,Android 14,Exynos,Exynos 2400e,Deca Core,3.1 GHz,2.9 GHz,128 GB,8 GB,128 GB,1 TB,MicroSD,Yes,50MP + 12MP,Yes,10MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 30 fps),30 fps,"5G, 4G, 3G, 2G",GSM,"5G, 4G LTE, 3G, 2G, GPRS, Wi-Fi",Yes,No,USB 3.2 Gen 1,v5.3,"802.11 a/b/g/n/ac/ax (2.4 GHz | 5 GHz | 6 GHz), HE160, MIMO, 1024-QAM",Yes,No,Yes,Type C,Yes,385 PPI,"Accelerometer, Barometer, Fingerprint Sensor, Gyro Sensor, Geomagnetic Sensor, Hall Sensor, Light Sensor, Virtual Proximity Sensing",7 OS Upgrade Expectation Count,No,4700 mAh,Lithium Ion,No,77.3 mm,162 mm,8 mm,213 g,1 Year,4.5,314 Ratings &,30 Reviews,231,43,18,1,21,4.6,4.2,4.7,4.7
https://www.flipkart.com/vivo-t2-pro-5g-dune-gold-128-gb/p/itm1230688cdef18?pid=MOBGT4RZCFZWHGKT&lid=LSTMOBGT4RZCFZWHGKTZC2GGH&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_41_978&otracker=search&fm=organic&iid=156821c4-4e8a-460f-a0c1-bd2c7866ccbc.MOBGT4RZCFZWHGKT.SEARCH&ppt=pp&ppn=pp&ssid=yqn97lqwy80000001739463194665&qH=ae068f9324d0df60,"vivo T2 Pro 5G (Dune Gold, 128 GB)  (8 GB RAM)",,,,V2321,T2 Pro 5G,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2400 x 1080 Pixels,Full HD+,AMD Magellan,Full HD+ AMOLED Display,16 Million,Android 13,Mediatek,Dimensity 7200,Octa Core,2.8 GHz,2 GHz,128 GB,8 GB,128 GB,1 TB,MicroSD,Yes,64MP + 2MP,Yes,16MP Front Camera,Yes,UHD 8K (7680 x 4320) (at 30 fps),30 fps,"2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA","5G, 4G, 3G, Wi-Fi",Yes,No,USB 2.0,v5.3,"Support 2.4 GHz, 5 GHz",No,No,Yes,Type C,Yes,388 PPI,"In Display Fingerprint Sensor, Accelerometer, Ambient Light Sensor, E-Compass, Proximity Sensor, Motor, Gyroscope",7 OS Upgrade Expectation Count,No,4600 mAh,Lithium Ion,No,74.8 mm,164.1 mm,7.36 mm,176 g,1 Year,4.5,"1,22,994 Ratings &","9,191 Reviews","86,446","23,568","5,879","2,248","4,853",4.3,4.1,4.6,4.6
